Label,Id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
2,1,-0.178216852,-0.09470726,-0.02503152,0.10866671,-0.078630967,-0.234081997,-0.01190854,-0.010384897,-0.003418803,0.001859124,0.051086921,-0.047647853,-0.008199953,0.144148192,0.102211656,-0.015332867,0.159532968,-0.115247755,-0.102007411,0.023875586,-0.050934984,0.107119703,0.11078057,-0.111410854,-0.000764109,0.017786868,0.022269794,0.048318031,0.016109301,-0.055906109,-0.021346498,-0.234325851,-0.016185248,-0.123793709,-0.015995678,-0.002483965,-0.025983527,-0.038664945,0.161773286,-0.254492204,0.145374348,-0.079086743,-0.031755937,-0.181909804,0.098981133,0.012530522,-0.026031264,-0.047655711,0.102210515,-0.102959483,0.074700951,-0.159396836
2,1,-0.179022998,-0.09470726,-0.004927893,0.124804858,0.007726072,0.120696266,-0.002675995,0.003788552,-0.157264957,-0.007767629,0.08478949,-0.129340766,0.001431775,-0.238503389,0.10020604,-0.00896344,-0.141773209,-0.105588196,-0.090365967,0.023588806,-0.049877343,0.063525397,0.11078057,-0.111410854,-0.000764109,0.017786868,0.022269794,0.048318031,0.016109301,-0.055906109,-0.021346498,-0.234325851,-0.016185248,-0.123793709,-0.015995678,-0.002483965,-0.025983527,-0.038664945,0.161773286,-0.254492204,0.145374348,-0.07932552,-0.051622353,-0.181111884,0.154368563,0.042627981,-0.015865894,-0.12930884,0.100246219,-0.10425953,-0.05683466,0.130751612
2,1,-0.250023093,0.046662384,0.044191278,0.145213021,-0.00170789,-0.107286245,-0.019409983,-0.053185908,-0.003418803,-0.015029915,0.005364555,0.080023688,-0.02009797,0.223637604,0.192999194,-0.030387876,-0.155941905,-0.101936411,-0.106410913,0.025596262,0.003533551,-0.116486465,0.015906198,-0.016460531,-0.015371641,0.092172464,0.075836624,0.02477294,0.048694384,-0.012363674,-0.022716204,0.073948969,-0.011693389,-0.223793709,0.052288334,0.002996488,-0.025983527,-0.038664945,0.161773286,-0.254492204,0.145374348,-0.039449684,-0.056760219,-0.251111279,0.049012803,0.047309807,-0.021653832,0.079960152,0.192972546,-0.097495991,-0.026369448,0.148835283
2,1,-0.25111376,-0.127546667,0.01227418,0.069545831,-0.064842868,-0.01671785,-0.034989902,-0.015015826,-0.157264957,0.002647279,-0.044128728,0.007189043,-0.038228281,0.278612944,-0.405877661,-0.037336341,-0.018018504,-0.106412792,-0.093807785,0.025022703,0.008292937,-0.146735576,0.015906198,-0.016460531,-0.015371641,0.092172464,0.075836624,0.02477294,0.048694384,-0.012363674,-0.022716204,0.073948969,-0.011693389,-0.223793709,0.052288334,0.002996488,-0.025983527,-0.038664945,0.161773286,-0.254492204,0.145374348,0.13963341,-0.024905449,-0.250023206,0.082160808,-0.013745037,-0.040233598,0.007146009,-0.405906649,-0.098977058,-0.108502013,0.018740816
2,1,-0.198975103,0.109537834,-0.109176598,0.204679269,0.175360325,-0.114156951,-0.029219561,-0.026382652,-0.157264957,0.041604662,-0.036822577,-0.05650612,-0.032562559,0.108174882,-0.136991446,-0.041968651,-0.04347788,-0.117603745,-0.097806368,0.025596262,0.096077178,0.058780439,0.121031826,-0.213633531,-0.048986566,-0.073158066,0.020209532,-0.152481613,0.001482219,-0.162917179,-0.052050755,-0.106325399,0.004028116,0.047088644,0.050301509,0.033869707,-0.025983527,-0.038664945,0.161773286,-0.254492204,0.145374348,-0.231426762,0.001982717,-0.199548685,0.082371941,0.04721426,-0.007743326,-0.05644692,-0.137029187,-0.095570604,-0.055599584,0.040333258
2,1,-0.197588059,-0.174402895,-0.082440846,0.094161216,-0.042346497,-0.059191304,-0.021141085,-0.073253267,-0.08034188,0.00737621,0.003007732,-0.14058936,-0.022364259,-0.005547195,0.004471316,-0.029229798,0.1057362,-0.114894357,-0.108941662,0.03247897,0.031032229,0.003027176,0.121031826,-0.213633531,-0.048986566,-0.073158066,0.020209532,-0.152481613,0.001482219,-0.162917179,-0.052050755,-0.106325399,0.004028116,0.047088644,0.050301509,0.033869707,-0.191688979,-0.00516207,-0.100936109,-0.145394286,-0.01292043,0.059642961,-0.0242204,-0.200939001,0.196313809,0.036704036,0.02829753,-0.140584521,0.004515674,-0.100853076,-0.026163602,-0.103076548
2,1,-0.26603931,-0.025023639,-0.033943437,0.213658861,-0.336250706,-0.091671004,-0.009600404,0.099073424,-0.003418803,-0.098686955,0.055329202,0.074961821,-0.007066808,-0.163945802,0.15810148,-0.024018449,-0.273497805,-0.111242572,-0.101551876,0.018713555,-0.005456402,0.092291708,0.123845896,-0.045959661,-0.025579315,0.012529935,-0.101088434,0.220241621,-0.02864088,0.037082821,-0.041549671,0.157587233,-0.092734003,-0.150852533,-0.168876573,-0.06094213,-0.191688979,-0.00516207,-0.100936109,-0.145394286,-0.01292043,0.16780915,0.012943498,-0.258848691,0.088917089,0.015588042,-0.13420247,0.074943429,0.158019632,-0.105510209,0.080670486,0.259316614
2,1,-0.257859303,0.133566669,-0.013632556,0.19011098,0.05997571,0.06510601,-0.020564051,0.011506767,-0.003418803,-0.11794046,0.025868915,-0.02543188,-0.018964825,-0.085616821,-0.08471173,-0.02343941,-0.103473452,-0.109004381,-0.107777518,0.0055217,-0.046704419,-0.000828102,0.123845896,-0.045959661,-0.025579315,0.012529935,-0.101088434,0.220241621,-0.02864088,0.037082821,-0.041549671,0.157587233,-0.092734003,-0.150852533,-0.168876573,-0.06094213,-0.191688979,-0.00516207,-0.100936109,-0.145394286,-0.01292043,0.005201701,-0.007265442,-0.267045511,-0.057328249,0.014919209,-0.113920369,-0.025438797,-0.084686475,-0.106250743,-0.019988221,0.097373294
2,1,-0.267627892,-0.03223229,0.08108247,0.137300933,0.025868308,0.083844299,-0.034989902,0.111703231,0.073504274,0.052920318,-0.004062737,0.106036062,-0.03029627,-0.073287259,-0.081235329,-0.028650759,0.012754133,-0.112420567,-0.113497009,0.003227464,0.041608643,-0.053022646,0.058921273,0.029836713,0.003283762,0.255925914,-0.068381764,-0.017874772,0.04565311,0.033392784,0.007074915,0.176801429,-0.058296421,-0.058499592,0.088260309,-0.091632668,-0.191688979,-0.00516207,-0.100936109,-0.145394286,-0.01292043,0.043883649,0.101828581,-0.273573952,0.088635577,-0.020911098,0.051838386,0.106094886,-0.08122007,-0.107073558,-0.031515599,-0.012658195
2,1,-0.272524041,0.0442595,0.11362133,0.073941436,-0.157731112,0.051364599,-0.029796595,0.061464668,-0.157264957,0.048191387,0.016441623,0.090991068,-0.028029981,-0.179466545,0.07212742,-0.031545953,-0.082220408,-0.116072352,-0.10443693,-0.008530494,0.030503408,0.082208671,0.058921273,0.029836713,0.003283762,0.255925914,-0.068381764,-0.017874772,0.04565311,0.033392784,0.007074915,0.176801429,-0.058296421,-0.058499592,0.088260309,-0.091632668,-0.191688979,-0.00516207,-0.100936109,-0.145394286,-0.01292043,-0.034674135,0.069631287,-0.268665532,0.059428736,-0.008394378,0.056848114,0.090949163,0.072110567,-0.112158555,-0.143701683,0.076230694
2,1,-0.238713343,-0.115131769,0.081704231,0.164428092,0.081020702,-0.167248768,-0.010754472,-0.147207799,0.073504274,0.050274369,0.096337923,-0.213283398,-0.004800519,-0.065744468,-0.031228644,-0.019965177,-0.087090897,-0.110417976,-0.11187733,0.000933228,0.001947089,0.214177829,0.065755444,-0.001915822,0.003283762,0.203488011,-0.073532421,0.04698529,0.010750865,0.085053301,-0.046229502,-0.103641063,0.00758417,-0.201440768,-0.005120429,-0.030616957,-0.104378296,0.044954029,-0.149996561,0.115207102,0.069035948,-0.282047583,0.05747167,-0.237437822,0.064636703,0.004791176,0.051352005,-0.213303107,-0.031188295,-0.107616616,0.07943541,0.075510946
2,1,-0.237302588,-0.178808181,0.009579879,0.039278955,-0.289806584,-0.026086994,-0.0061382,0.022873593,-0.157264957,0.047741013,0.100815886,0.158060809,-0.007633381,-0.114192394,0.012360071,-0.010700557,0.156654952,-0.098755825,-0.127365512,-0.002221346,0.082327839,-0.012393939,0.065755444,-0.001915822,0.003283762,0.203488011,-0.073532421,0.04698529,0.010750865,0.085053301,-0.046229502,-0.103641063,0.00758417,-0.201440768,-0.005120429,-0.030616957,-0.104378296,0.044954029,-0.149996561,0.115207102,0.069035948,-0.216861337,0.128716747,-0.238852318,0.186672033,-0.013362847,0.053978464,0.158077686,0.012315085,-0.103617735,-0.053335277,-0.156967686
2,1,-0.243550217,-0.295748509,0.106989206,0.067034057,-0.088790618,-0.22970973,-0.008446336,-0.018945099,-0.234188034,0.098126646,0.079604479,0.077070933,-0.005933664,0.034052457,-0.200636319,-0.016490944,-0.192470574,-0.098873624,-0.107979978,-0.011111509,0.061703831,0.082505231,0.014499162,0.202324678,-0.008155872,-0.367677714,0.006045226,-0.020984501,0.009012994,0.039296843,-0.047713351,0.131450275,0.00271799,-0.004676062,0.04329534,0.15608381,-0.104378296,0.044954029,-0.149996561,0.115207102,0.069035948,-0.052582445,0.04890856,-0.246009423,0.058654579,0.002306941,0.097412316,0.077045675,-0.200637714,-0.10969011,-0.024928526,0.176905458
2,1,-0.244866131,-0.202036054,0.045642055,0.043548971,0.19350256,-0.136018287,-0.029796595,0.027644853,-0.157264957,0.090245094,-0.017732311,-0.104312645,-0.031995987,-0.325535591,-0.005155639,-0.022281332,0.036663807,-0.104056802,-0.108992277,-0.019714893,0.123575856,-0.137838779,0.014499162,0.202324678,-0.008155872,-0.367677714,0.006045226,-0.020984501,0.009012994,0.039296843,-0.047713351,0.131450275,0.00271799,-0.004676062,0.04329534,0.15608381,-0.104378296,0.044954029,-0.149996561,0.115207102,0.069035948,-0.148809761,0.109364118,-0.244703735,0.110311979,0.000300444,0.105632161,-0.104320785,-0.005190259,-0.109788847,-0.172314281,-0.03649985
2,1,-0.216330946,0.387871835,0.030098014,0.159655721,-0.063391489,-0.288423034,-0.027488459,0.005191864,0.15042735,0.049486214,-0.052141927,-0.099531992,-0.031995987,-0.096495846,-0.072143205,-0.02343941,0.030686388,-0.11889954,-0.119773266,-0.014839642,0.006177654,-0.120045184,-0.08318928,0.05698001,0.066289745,-0.078414998,-0.0498394,-0.053414532,0.076645144,-0.076570316,-0.017922231,-0.142352016,0.017503691,-0.018793709,-0.02216529,0.14877654,-0.104378296,0.044954029,-0.149996561,0.115207102,0.069035948,0.169958148,-0.001100003,-0.217574436,0.172314935,-0.052823959,0.07387146,-0.099590732,-0.072149644,-0.106908995,-0.001050387,-0.029122432
2,1,-0.21547738,0.296962744,0.038180915,0.183140808,-0.223768848,0.058859914,-0.040183208,-0.067219026,0.227350427,0.062941148,-0.079952438,0.030951697,-0.039927998,-0.056025872,0.001529746,-0.024018449,-0.211288374,-0.132799882,-0.105499844,-0.028318277,-0.043002673,0.02260013,-0.08318928,0.05698001,0.066289745,-0.078414998,-0.0498394,-0.053414532,0.076645144,-0.076570316,-0.017922231,-0.142352016,0.017503691,-0.018793709,-0.02216529,0.14877654,0.236579349,0.021678929,-0.123485272,-0.053644093,-0.159979254,0.263320134,-0.009320589,-0.218420715,0.171329644,-0.077570758,0.059669126,0.030987385,0.001511457,-0.10337089,0.103519395,0.204795697
2,1,-0.158620399,0.159197426,0.03362133,0.169702817,0.126013445,0.040121625,-0.014216676,-0.04392405,0.15042735,-0.032763406,0.000650909,0.064697479,-0.012165958,0.031296437,0.275363146,-0.010700557,-0.006727825,-0.132328684,-0.088493213,-0.019714893,-0.098000029,0.025269169,0.013494137,0.135439499,0.035314737,-0.268453111,-0.016102598,0.04698529,0.019005753,-0.028599836,0.042573146,-0.138254871,0.062235116,0.029441585,-0.068803374,-0.071720355,0.236579349,0.021678929,-0.123485272,-0.053644093,-0.159979254,-0.01819849,0.088983916,-0.157416061,0.050349984,-0.015369344,-0.045340602,0.064671093,0.275299659,-0.105115258,-0.02369345,0.006595067
2,1,-0.15736376,0.057475359,0.04854361,0.162921027,-0.046700633,0.184406447,-0.013062608,-0.062307434,-0.003418803,-0.05308655,-0.00948343,-0.213142791,-0.014432247,0.138346046,-0.118673489,-0.000856897,0.165510387,-0.124318317,-0.089556128,-0.026310821,-0.05463673,-0.07022312,0.013494137,0.135439499,0.035314737,-0.268453111,-0.016102598,0.04698529,0.019005753,-0.028599836,0.042573146,-0.138254871,0.062235116,0.029441585,-0.068803374,-0.071720355,0.236579349,0.021678929,-0.123485272,-0.053644093,-0.159979254,0.086386037,0.074255366,-0.15868548,0.107144973,-0.047568847,-0.023939824,-0.213111994,-0.118657242,-0.101692348,0.240818695,-0.15732756
2,1,-0.210593085,0.119149368,-0.019850173,0.094035627,-0.239008325,-0.074181935,-0.010177438,-0.095986918,0.227350427,-0.009062455,0.028932785,-0.078159664,-0.007066808,-0.099106812,0.070121804,0.002038297,0.081383754,-0.120902132,-0.087025379,-0.017707437,-0.104874699,0.141520652,-0.068314908,-0.012056147,0.003811745,-0.265430375,0.079957149,-0.064520707,0.024943479,0.213466585,0.010613324,-0.135287974,0.013947637,-0.07614665,-0.037746174,0.014688122,0.236579349,0.021678929,-0.123485272,-0.053644093,-0.159979254,0.355488234,0.091039062,-0.209498512,-0.026643471,-0.046517825,0.009474573,-0.078090493,0.070146271,-0.099339097,0.125339074,-0.080944294
2,1,-0.205969603,0.246502192,0.150512522,0.128384136,-0.08733924,0.107579464,0.006556549,-0.015857813,-0.003418803,-0.0082743,0.122262976,0.122768345,0.005964353,-0.311610438,-0.163064451,0.015356189,-0.144651225,-0.104292401,-0.090112892,-0.031472852,-0.171506111,0.214770949,-0.068314908,-0.012056147,0.003811745,-0.265430375,0.079957149,-0.064520707,0.024943479,0.213466585,0.010613324,-0.135287974,0.013947637,-0.07614665,-0.037746174,0.014688122,0.236579349,0.021678929,-0.123485272,-0.053644093,-0.159979254,0.225115741,-0.077654207,-0.214140959,0.062314232,-0.035434316,0.008647725,0.122817294,-0.163084996,-0.095488322,0.03023821,0.131831234
2,1,-0.161892402,0.333406477,-0.066896805,0.133972833,-0.077179588,0.153800576,-0.021718119,0.03802936,0.458119658,0.196083072,0.075126516,0.300074307,-0.019531398,0.156767862,0.101409409,-0.002594013,0.118797967,-0.090745458,-0.092593026,-0.038068779,-0.129200452,-0.014469858,-0.110123953,-0.073410239,0.00240379,0.457397855,-0.022540919,-0.092064021,-0.018937767,-0.021219762,0.011640604,-0.142775859,0.003466633,-0.087323121,0.061908746,0.079357468,0.07100593,0.000615241,0.28748341,0.139493918,-0.036053279,0.176643916,-0.022850303,-0.159435041,-0.002363086,-0.076137546,0.228346168,0.300027041,0.101343914,-0.095076915,0.217558094,-0.118461164
2,1,-0.162082084,0.288152171,-0.092803541,0.117709096,-0.049603391,0.16316972,-0.049415753,-0.145383494,-0.08034188,0.201543861,0.000415226,-0.044695097,-0.049559726,0.259030699,-0.168011636,-0.029229798,-0.101923751,-0.092512451,-0.102867865,-0.036061323,-0.144007433,-0.060140083,-0.110123953,-0.073410239,0.00240379,0.457397855,-0.022540919,-0.092064021,-0.018937767,-0.021219762,0.011640604,-0.142775859,0.003466633,-0.087323121,0.061908746,0.079357468,0.07100593,0.000615241,0.28748341,0.139493918,-0.036053279,0.222966744,0.002839028,-0.159241606,0.12424681,-0.061041043,0.222558231,-0.044741234,-0.168053509,-0.090534976,0.087257559,0.097373294
2,1,-0.131140316,-0.181611545,0.061393351,0.105715376,-0.12362371,-0.039203796,-0.045376515,-0.156048664,-0.08034188,0.019085943,0.001357956,-0.057771587,-0.04559372,-0.251703273,-0.019596073,-0.036178264,0.086697015,-0.098991424,-0.092390566,-0.028318277,0.025744021,0.012813653,-0.033742044,-0.078634043,0.007331632,0.051694083,-0.003225956,0.052316255,0.000323638,-0.011625666,0.005933493,-0.049671777,-0.119497993,-0.046734886,0.06734637,0.039715524,0.07100593,0.000615241,0.28748341,0.139493918,-0.036053279,-0.463518452,0.014142333,-0.129392123,0.067592576,-0.054734909,0.010058231,-0.057736934,-0.019518065,-0.091950218,0.017064064,-0.084992877
2,1,-0.128615183,-0.216853836,0.080875216,0.162544261,-0.131606293,-0.046074502,-0.021141085,-0.006876618,-0.234188034,0.013231076,0.021862316,0.092537749,-0.024630548,0.014325158,0.001663454,-0.022281332,0.221299627,-0.098166827,-0.089961048,-0.014552863,0.045839209,0.058483879,-0.033742044,-0.078634043,0.007331632,0.051694083,-0.003225956,0.052316255,0.000323638,-0.011625666,0.005933493,-0.049671777,-0.119497993,-0.046734886,0.06734637,0.039715524,0.07100593,0.000615241,0.28748341,0.139493918,-0.036053279,-0.427224278,-0.004867771,-0.131918871,0.110100846,-0.017089199,0.016235273,0.092621403,0.001627004,-0.091061578,-0.146377682,-0.216346904
2,1,-0.168009625,-0.132352434,0.063258636,0.171963414,-0.128703536,0.012638802,0.002517311,-0.102301821,-0.003418803,0.014863684,0.072769693,-0.003075299,0.00256492,0.208552022,0.119861074,-0.003752091,0.245209302,-0.093926045,-0.094516395,-0.000787449,0.066992038,0.090808908,-0.011631491,0.101023849,0.007507626,0.347659387,0.024330057,-0.126715287,0.032184609,0.07398319,0.039719591,0.102487701,0.048385218,0.06502982,0.06734637,0.008111578,0.07100593,0.000615241,0.28748341,0.139493918,-0.036053279,0.088535034,-0.017712436,-0.168913371,0.111860294,0.013677092,0.029367569,-0.003078549,0.119831406,-0.088165269,-0.047571589,-0.241807992
2,1,-0.168424553,0.060278723,-0.044513385,0.130016789,0.146332749,0.023881775,-0.007869302,-0.036626828,-0.157264957,0.017509633,0.01714867,0.211772845,-0.007633381,0.028540418,0.151014972,0.001459258,-0.023110379,-0.091334456,-0.100337117,0.000646449,-0.050934984,-0.091871993,-0.011631491,0.101023849,0.007507626,0.347659387,0.024330057,-0.126715287,0.032184609,0.07398319,0.039719591,0.102487701,0.048385218,0.06502982,0.06734637,0.008111578,-0.114537524,0.007221831,-0.029107995,-0.235602459,-0.132219835,-0.109172702,0.088812653,-0.168490231,0.12762495,0.004313438,0.026595196,0.211732727,0.151029049,-0.088033618,-0.124558003,0.021619808
2,1,-0.176794242,-0.255700452,-0.079746546,0.162167495,0.168103431,0.070102887,-0.017678881,0.065534272,-0.08034188,0.115578653,-0.018203675,-0.133840204,-0.013865675,0.245395654,-0.019328657,-0.018228061,-0.203539868,-0.09993382,-0.089809203,0.019287114,0.089202509,0.017855172,-0.007812395,0.001669142,-0.062538132,-0.179873797,-0.130447177,0.030548151,0.011185333,-0.162917179,-0.003426169,-0.11155279,-0.035088485,-0.124676062,0.066718952,0.104019506,-0.114537524,0.007221831,-0.029107995,-0.235602459,-0.132219835,-0.290882349,0.077509348,-0.18042277,0.089691246,0.006224388,0.077032939,-0.13384778,-0.019286972,-0.090798277,-0.107884475,0.194719223
2,1,-0.179022998,-0.262108141,0.04750734,0.164804858,0.030222444,-0.222214415,-0.007869302,0.029048165,-0.311111111,0.092159185,-0.032580296,-0.243232779,-0.005367092,0.202894929,0.059960018,-0.013016712,0.05636715,-0.105941594,-0.094010245,0.034199646,0.096605999,0.073904994,-0.007812395,0.001669142,-0.062538132,-0.179873797,-0.130447177,0.030548151,0.011185333,-0.162917179,-0.003426169,-0.11155279,-0.035088485,-0.124676062,0.066718952,0.104019506,-0.114537524,0.007221831,-0.029107995,-0.235602459,-0.132219835,-0.28419658,-0.048368371,-0.178186175,0.070900339,0.034888634,0.101692472,-0.243260106,0.05997815,-0.089251385,-0.180753968,-0.055753111
2,1,-0.179722448,0.095921495,0.121289724,-0.013719475,0.084649149,0.036373968,0.015789094,0.170361665,0.381196581,-0.112648561,0.008664107,-0.350235029,0.01786237,0.111801224,-0.102093733,0.015356189,-0.22435014,-0.105941594,-0.083482331,0.017853217,-0.031368617,-0.019511376,-0.053038526,0.003717693,0.006979643,0.222018699,-0.054990056,-0.003658868,0.066652386,0.005348503,-0.051137617,0.073807688,0.083384283,0.014147467,-0.01181289,-0.049250497,-0.114537524,0.007221831,-0.029107995,-0.235602459,-0.132219835,0.174733697,0.137451119,-0.178645584,0.259020544,0.013963734,-0.104046828,-0.350283518,-0.102018499,-0.092016043,0.044441585,0.215681886
